model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
 A1,2019,21380,Automatic,7523,Petrol,150,44.1,1.5
 A6,2016,23400,Automatic,37998,Diesel,160,50.4,3.0
 A3,2019,21930,Automatic,16581,Petrol,150,42.2,1.5
 A5,2020,29930,Automatic,4521,Petrol,145,39.2,2.0
 Q3,2020,28900,Automatic,3854,Diesel,145,48.7,2.0
 A5,2020,28900,Manual,3452,Petrol,145,39.8,2.0
 A3,2016,11795,Manual,76860,Diesel,20,67.3,2.0
 Q3,2016,12000,Manual,92930,Diesel,125,56.5,2.0
 A4,2014,10000,Manual,80120,Diesel,30,62.8,2.0
 Q3,2015,17850,Automatic,25988,Diesel,160,50.4,2.0
 A5,2020,32880,Automatic,4521,Petrol,145,39.2,2.0
 Q2,2017,18930,Automatic,14257,Petrol,145,54.3,1.4
 Q5,2020,36930,Automatic,5412,Diesel,145,38.2,2.0
 A3,2020,24480,Automatic,2415,Petrol,145,40.9,2.0
 A4,2020,26880,Automatic,4521,Diesel,145,50.4,2.0
 A6,2015,19780,Automatic,49373,Diesel,125,61.4,2.0
 A4,2020,26430,Automatic,4526,Petrol,145,42.8,2.0
 Q2,2019,20880,Manual,2000,Diesel,145,49.6,1.6
 Q3,2016,12795,Automatic,82970,Diesel,145,53.3,2.0
 A6,2014,11000,Automatic,106420,Diesel,30,64.2,2.0
 Q3,2015,12500,Manual,99590,Diesel,160,49.6,2.0
 A6,2015,10795,Automatic,120500,Diesel,30,64.2,2.0
 A3,2016,7500,Manual,103040,Diesel,20,68.9,2.0
 A6,2014,13199,Manual,39562,Diesel,30,62.8,2.0
 Q5,2019,52600,Automatic,9244,Diesel,145,32.5,3.0
 Q3,2019,23880,Automatic,8968,Diesel,145,48.7,2.0
 A4,2019,43930,Automatic,2541,Diesel,145,39.2,3.0
 A3,2017,17780,Manual,24833,Petrol,145,55.4,1.5
 A4,2019,26700,Automatic,4599,Petrol,145,38.7,2.0
 A7,2019,46480,Automatic,6785,Diesel,145,35.8,3.0
 Q3,2019,24300,Automatic,3500,Diesel,145,48.7,2.0
 Q2,2019,20430,Manual,3841,Diesel,145,49.6,1.6
 A8,2020,49800,Automatic,3452,Diesel,145,39.2,3.0
 A4,2020,27900,Manual,4521,Petrol,145,39.2,2.0
 A4,2020,31680,Automatic,6524,Petrol,145,38.2,2.0
 Q3,2016,21200,Automatic,10931,Petrol,200,40.4,2.0
 Q2,2020,26880,Manual,3524,Petrol,145,43.5,1.5
 A3,2015,10467,Manual,41402,Diesel,20,68.9,2.0
 A1,2015,9499,Manual,46526,Petrol,0,67.3,1.0
 A4,2016,11295,Automatic,119880,Diesel,30,64.2,2.0
 A6,2015,14000,Automatic,114520,Diesel,30,64.2,2.0
 Q5,2020,43950,Automatic,7791,Diesel,145,34.5,3.0
 A5,2019,33950,Automatic,1870,Petrol,145,37.7,2.0
 Q7,2019,45850,Automatic,8910,Diesel,145,32.8,3.0
 Q7,2018,60750,Automatic,26885,Diesel,150,37.2,4.0
 A4,2019,28950,Automatic,6888,Petrol,150,38.7,2.0
 A5,2019,23950,Automatic,790,Petrol,145,39.8,2.0
 Q3,2019,27950,Manual,121,Diesel,145,42.8,2.0
 Q2,2018,17250,Manual,18887,Petrol,145,52.3,1.4
 A4,2017,19950,Automatic,36775,Diesel,145,61.4,2.0
 Q3,2017,18950,Automatic,56885,Diesel,145,51.4,2.0
 A4,2019,24650,Manual,3750,Petrol,145,38.2,2.0
 A4,2020,47950,Automatic,3558,Diesel,145,39.2,3.0
 A4,2020,36950,Automatic,3200,Diesel,145,45.6,2.0
 TT,2018,29350,Automatic,15981,Petrol,150,40.9,2.0
 A1,2017,14450,Manual,47108,Petrol,150,56.5,1.4
 Q3,2019,26350,Automatic,8140,Diesel,145,47.1,2.0
 RS5,2019,49750,Automatic,16,Petrol,145,30.1,2.9
 Q5,2019,33650,Automatic,6124,Diesel,145,38.2,2.0
 A4,2019,23950,Manual,1190,Petrol,145,39.2,2.0
 Q3,2019,34950,Automatic,3225,Petrol,145,30.7,2.0
 Q2,2017,16750,Manual,34440,Petrol,125,52.3,1.4
 A6,2018,21950,Automatic,26265,Diesel,150,61.4,2.0
 A4,2019,26450,Manual,125,Petrol,145,39.2,2.0
 A5,2019,28950,Automatic,5800,Diesel,145,50.4,2.0
 Q7,2019,46950,Automatic,121,Diesel,145,33.2,3.0
 A1,2016,8500,Manual,75869,Diesel,0,80.7,1.6
 A3,2016,15000,Automatic,41135,Petrol,30,58.9,1.4
 A3,2014,7599,Manual,50416,Diesel,0,74.3,1.6
 A4,2015,11000,Automatic,59117,Diesel,125,57.6,2.0
 A3,2013,10499,Automatic,40328,Petrol,30,56.5,1.4
 A1,2015,11000,Manual,29119,Petrol,30,56.5,1.4
 A6,2016,23499,Automatic,40584,Diesel,160,51.4,3.0
 A1,2013,6299,Manual,80814,Diesel,0,74.3,1.6
 A3,2016,11000,Manual,32467,Diesel,20,70.6,1.6
 A1,2015,10000,Manual,36196,Diesel,0,80.7,1.6
 A6,2015,17000,Automatic,64266,Diesel,200,47.9,3.0
 A1,2015,10000,Manual,62632,Petrol,20,60.1,1.4
 Q3,2016,16499,Manual,28646,Diesel,145,51.4,2.0
 A3,2016,11499,Manual,30836,Petrol,125,53.3,1.4
 A3,2017,12000,Manual,20549,Petrol,145,62.8,1.0
 A3,2016,12999,Manual,38938,Diesel,30,68.9,1.6
 A4,2017,17999,Automatic,24068,Diesel,30,62.8,2.0
 Q5,2015,17999,Manual,36435,Diesel,200,47.9,2.0
 A3,2014,7699,Manual,81008,Diesel,20,68.9,2.0
 Q3,2015,14699,Manual,27736,Diesel,145,56.5,2.0
 A4,2015,12000,Manual,81790,Diesel,125,57.6,2.0
 A6,2016,12000,Manual,121200,Diesel,30,61.4,2.0
 Q3,2015,11500,Manual,79070,Diesel,145,56.5,2.0
 A3,2014,9895,Manual,94410,Petrol,30,58.9,1.4
 Q3,2015,15295,Automatic,57140,Diesel,160,51.4,2.0
 A3,2016,9500,Manual,117740,Petrol,30,57.6,1.4
 A4,2015,9500,Automatic,100860,Diesel,0,72.4,2.0
 A3,2015,9000,Manual,61220,Diesel,0,83.1,1.6
 A6,2016,11499,Manual,87234,Diesel,30,61.4,2.0
 A4,2015,10000,Manual,68899,Diesel,20,67.3,2.0
 A5,2017,19985,Automatic,29500,Diesel,145,62.8,2.0
 A5,2015,15950,Automatic,30554,Diesel,160,52.3,2.0
 A8,2015,18950,Automatic,46558,Diesel,200,47.9,3.0
 A3,2019,18450,Manual,3833,Diesel,145,51.4,1.6
 Q3,2017,21500,Manual,29854,Diesel,145,50.4,2.0
 A3,2015,9795,Automatic,121420,Hybrid,0,176.6,1.4
 A1,2016,8295,Manual,88340,Diesel,0,76.3,1.6
 A3,2015,10495,Manual,86540,Diesel,20,67.3,2.0
 A6,2014,13500,Automatic,92160,Diesel,200,44.8,3.0
 A6,2017,14795,Automatic,77240,Diesel,145,67.3,2.0
 A1,2016,11450,Manual,16552,Petrol,30,57.6,1.4
 A1,2017,12950,Manual,33005,Diesel,145,76.3,1.6
 A4,2017,24750,Automatic,24885,Petrol,145,38.7,3.0
 A6,2018,22750,Automatic,25448,Diesel,145,56.5,2.0
 A1,2016,10950,Manual,29702,Petrol,0,67.3,1.0
 Q5,2019,35850,Automatic,9788,Petrol,145,32.1,2.0
 Q3,2016,18500,Automatic,28221,Diesel,165,50.4,2.0
 TT,2017,19000,Manual,14623,Petrol,150,46.3,1.8
 A3,2016,14200,Manual,25726,Petrol,20,60.1,1.4
 A4,2017,14400,Manual,16390,Petrol,150,53.3,1.4
 A3,2017,19300,Manual,19471,Petrol,145,55.4,1.5
 Q3,2017,20000,Automatic,27285,Petrol,145,47.9,1.4
 Q2,2018,17000,Manual,37449,Diesel,145,49.6,1.6
 TT,2016,17700,Manual,33538,Diesel,30,61.4,2.0
 TT,2015,15000,Manual,36343,Diesel,20,67.3,2.0
 A1,2016,12500,Manual,14521,Petrol,30,55.4,1.4
 A1,2017,15400,Manual,15322,Petrol,145,56.5,1.4
 A1,2018,14450,Automatic,14655,Petrol,150,64.2,1.0
 Q5,2019,33950,Automatic,12354,Diesel,145,38.2,2.0
 A3,2017,17950,Manual,9088,Petrol,145,60.1,1.4
 A4,2017,18600,Automatic,23052,Diesel,145,67.3,2.0
 A5,2017,24700,Automatic,14079,Diesel,145,65.7,2.0
 Q7,2015,29950,Automatic,25956,Diesel,205,47.9,3.0
 A3,2012,6695,Manual,48000,Diesel,20,68.9,1.6
 Q3,2016,17499,Automatic,36615,Diesel,145,51.4,2.0
 A1,2019,22450,Automatic,6481,Petrol,150,40.9,2.0
 A1,2019,22450,Automatic,6481,Petrol,150,40.9,2.0
 A4,2016,16000,Manual,38155,Diesel,20,68.9,2.0
 Q7,2018,53950,Automatic,26520,Diesel,145,39.2,4.0
 Q7,2017,45950,Automatic,35652,Diesel,305,39.2,4.0
 Q7,2019,54950,Automatic,9150,Diesel,150,32.1,3.0
 A3,2019,31450,Automatic,351,Petrol,150,34.9,2.0
 A3,2019,31450,Automatic,354,Petrol,150,34.9,2.0
 Q3,2020,32950,Automatic,998,Diesel,150,47.1,2.0
 A4,2019,26750,Automatic,9970,Diesel,150,49.6,2.0
 A6,2019,29450,Automatic,9647,Diesel,150,50.4,2.0
 Q2,2018,19450,Manual,18254,Diesel,150,61.4,1.6
 TT,2015,19000,Automatic,18885,Petrol,160,44.1,2.0
 TT,2018,22950,Manual,14755,Diesel,150,60.1,2.0
 Q5,2020,39950,Automatic,4500,Diesel,150,38.2,2.0
 Q7,2020,61950,Automatic,8500,Diesel,150,33.2,3.0
 A1,2016,13450,Manual,22652,Diesel,0,72.4,1.6
 A6,2017,21950,Automatic,28685,Diesel,145,55.4,3.0
 Q2,2017,19950,Automatic,68454,Diesel,150,58.9,2.0
 Q5,2019,35950,Automatic,3003,Diesel,150,38.2,2.0
 A3,2019,23450,Automatic,14738,Petrol,150,42.2,1.5
 A3,2019,23950,Automatic,9527,Petrol,150,42.2,1.5
 A3,2019,26450,Automatic,2936,Diesel,145,51.4,2.0
 A3,2020,21450,Manual,6552,Petrol,150,47.9,1.0
 Q3,2019,28450,Manual,3544,Diesel,150,40.9,2.0
 A3,2020,28950,Automatic,5500,Diesel,150,44.1,2.0
 A1,2020,23950,Automatic,5520,Petrol,150,44.8,1.5
 A3,2020,21450,Manual,4541,Diesel,150,51.4,1.6
 Q3,2019,28450,Manual,6521,Petrol,150,39.8,1.5
 Q7,2018,54950,Automatic,27258,Diesel,150,39.2,4.0
 R8,2018,95950,Automatic,5044,Petrol,150,23.0,5.2
 Q5,2015,18950,Semi-Auto,48540,Petrol,200,47.1,2.0
 Q3,2019,26950,Automatic,6500,Diesel,150,48.7,2.0
 A5,2019,30950,Automatic,8955,Diesel,145,44.1,2.0
 Q7,2017,46950,Automatic,32655,Diesel,145,39.2,4.0
 A4,2019,25950,Automatic,5345,Petrol,145,38.7,2.0
 A6,2017,16950,Manual,27554,Diesel,145,61.4,2.0
 A3,2019,21950,Manual,6525,Diesel,145,51.4,1.6
 Q7,2019,74950,Automatic,2500,Diesel,145,29.4,4.0
 Q3,2016,16499,Automatic,20589,Diesel,145,56.5,2.0
 A3,2017,12699,Manual,38770,Diesel,20,67.3,2.0
 A3,2015,10999,Manual,31332,Petrol,30,56.5,1.2
 A3,2017,13000,Manual,25720,Diesel,20,70.6,2.0
 A5,2019,22950,Manual,6844,Diesel,145,67.3,2.0
 A7,2019,39950,Semi-Auto,20,Diesel,145,38.2,2.0
 A6,2019,29950,Automatic,5000,Diesel,145,50.4,2.0
 A1,2016,11950,Manual,35685,Petrol,0,67.3,1.0
 A3,2017,12995,Automatic,15083,Diesel,145,72.4,1.6
 A5,2019,33950,Automatic,112,Petrol,145,39.8,2.0
 A4,2020,43950,Automatic,6685,Diesel,145,39.2,3.0
 A4,2020,45950,Automatic,3200,Diesel,145,39.2,3.0
 A4,2020,34950,Automatic,5500,Diesel,145,49.6,2.0
 Q3,2019,26950,Automatic,6500,Diesel,150,48.7,2.0
 A3,2019,24450,Manual,6552,Petrol,150,44.1,1.5
 A3,2019,24450,Automatic,6500,Petrol,150,43.5,1.5
 Q2,2019,20950,Manual,6500,Petrol,150,45.6,1.0
 Q2,2019,24950,Automatic,3555,Petrol,150,42.2,1.5
 TT,2017,22950,Automatic,18352,Petrol,150,42.8,2.0
 A4,2018,20950,Manual,14544,Petrol,150,48.7,1.4
 Q5,2019,31950,Semi-Auto,15516,Diesel,145,55.4,2.0
 A6,2017,20450,Semi-Auto,53544,Diesel,145,58.9,2.0
 TT,2017,18950,Manual,30562,Diesel,145,62.8,2.0
 A3,2019,21950,Automatic,1985,Petrol,145,40.9,2.0
 A6,2017,21450,Automatic,29888,Diesel,145,61.4,2.0
 A6,2017,21950,Automatic,24885,Diesel,145,61.4,2.0
 Q7,2019,48950,Automatic,8000,Diesel,145,32.8,3.0
 Q2,2017,21000,Semi-Auto,19422,Diesel,150,57.7,2.0
 Q3,2019,25950,Manual,13542,Petrol,145,39.8,1.5
 A3,2018,16950,Manual,28950,Petrol,145,60.1,1.0
 Q5,2018,32350,Automatic,13558,Diesel,150,48.7,3.0
 A3,2015,8395,Automatic,74369,Diesel,30,62.8,2.0
 RS6,2014,44491,Automatic,43752,Petrol,555,28.8,4.0
 A4,2019,29950,Automatic,5000,Diesel,145,44.8,2.0
 A3,2019,25950,Manual,3530,Diesel,145,52.3,1.6
 Q3,2019,31495,Manual,4530,Petrol,145,39.8,1.5
 Q3,2019,29950,Manual,5310,Petrol,145,39.8,1.5
 A5,2019,32950,Automatic,5630,Diesel,145,50.4,2.0
 A3,2019,22950,Manual,6500,Diesel,145,51.4,1.6
 A7,2016,22450,Automatic,30122,Diesel,150,53.3,3.0
 Q3,2015,15950,Manual,47178,Diesel,165,49.6,2.0
 A1,2016,12750,Manual,10380,Petrol,30,55.4,1.4
 Q7,2020,55750,Automatic,875,Diesel,150,33.2,3.0
 A3,2017,28350,Automatic,15336,Petrol,150,43.5,2.0
 A3,2014,10800,Manual,44015,Diesel,20,67.3,2.0
 A1,2017,12400,Manual,24736,Diesel,150,80.7,1.6
 A3,2014,9300,Manual,46302,Petrol,30,57.6,1.2
 A3,2016,11200,Semi-Auto,66680,Diesel,0,74.3,1.6
 A5,2014,12000,Manual,42953,Diesel,20,64.2,2.0
 A3,2016,13500,Manual,47602,Petrol,30,57.6,1.4
 A3,2015,13500,Manual,48034,Diesel,30,65.7,2.0
 Q3,2019,26950,Automatic,6471,Diesel,145,48.7,2.0
 A1,2017,10450,Manual,40652,Diesel,0,76.3,1.6
 A3,2016,16450,Manual,32542,Petrol,30,60.1,1.4
 Q3,2016,18000,Semi-Auto,33641,Diesel,145,51.4,2.0
 Q3,2016,16500,Semi-Auto,53947,Diesel,145,51.4,2.0
 A3,2016,11600,Manual,21764,Diesel,0,83.1,1.6
 Q3,2017,19600,Semi-Auto,22640,Diesel,150,55.4,2.0
 A4,2017,17400,Manual,20000,Petrol,145,51.4,1.4
 TT,2015,16300,Manual,26145,Petrol,160,46.3,2.0
 TT,2015,15500,Manual,40000,Petrol,160,46.3,2.0
 A4,2017,17700,Manual,12993,Petrol,145,51.4,1.4
 Q3,2015,14800,Manual,33000,Diesel,125,60.1,2.0
 A1,2016,12900,Semi-Auto,12445,Petrol,20,64.2,1.0
 A1,2016,12500,Semi-Auto,38207,Petrol,30,56.5,1.4
 A1,2017,11000,Manual,34311,Petrol,30,57.6,1.4
 A1,2015,11000,Manual,25621,Diesel,0,80.7,1.6
 Q3,2016,14500,Manual,23549,Diesel,30,61.4,2.0
 A1,2017,11000,Manual,32378,Petrol,0,67.3,1.0
 A3,2017,17450,Semi-Auto,26931,Petrol,30,56.5,1.4
 Q5,2016,19600,Semi-Auto,43316,Diesel,200,47.1,2.0
 A3,2017,16500,Manual,31494,Diesel,145,65.7,2.0
 A7,2014,19800,Semi-Auto,29319,Diesel,145,54.3,3.0
 Q3,2017,16300,Manual,26951,Petrol,150,51.4,1.4
 A1,2019,17500,Manual,17175,Petrol,145,50.4,1.0
 Q2,2017,19400,Semi-Auto,33679,Diesel,145,57.7,2.0
 Q5,2016,22700,Automatic,62926,Diesel,235,42.8,3.0
 A4,2016,14900,Semi-Auto,50900,Diesel,20,67.3,2.0
 A3,2018,14500,Semi-Auto,22496,Diesel,145,72.4,1.6
 A4,2016,16400,Semi-Auto,41333,Diesel,30,65.7,2.0
 A1,2015,11300,Semi-Auto,34540,Petrol,30,57.6,1.4
 A3,2017,12800,Manual,28337,Petrol,20,61.4,1.4
 Q3,2015,14500,Manual,26382,Diesel,150,56.5,2.0
 A4,2016,12000,Manual,40424,Petrol,125,53.3,1.4
 A3,2016,12400,Semi-Auto,27226,Diesel,20,70.6,1.6
 Q3,2015,26200,Semi-Auto,33459,Petrol,325,32.8,2.5
 Q5,2015,19200,Manual,21565,Diesel,200,47.9,2.0
 A3,2015,15500,Manual,4984,Petrol,30,58.9,1.4
 Q3,2017,23500,Semi-Auto,22133,Petrol,145,40.4,2.0
 A3,2016,16500,Manual,11369,Diesel,20,65.7,2.0
 Q3,2019,25300,Semi-Auto,9134,Diesel,145,48.7,2.0
 A4,2018,19000,Semi-Auto,21000,Petrol,145,50.4,1.4
 A3,2016,17400,Semi-Auto,19856,Petrol,30,56.5,1.4
 A1,2014,7800,Manual,55000,Petrol,125,53.3,1.4
 A5,2017,18500,Semi-Auto,73872,Diesel,150,70.6,2.0
 A3,2017,12600,Manual,13466,Petrol,20,62.8,1.0
 Q3,2017,16000,Manual,36943,Petrol,150,51.4,1.4
 A1,2013,7200,Manual,54766,Petrol,125,53.3,1.4
 A4,2013,9000,Automatic,59438,Diesel,125,58.9,2.0
 A3,2017,17000,Manual,19836,Diesel,145,65.7,2.0
 Q5,2016,19400,Semi-Auto,41185,Diesel,200,47.1,2.0
 Q5,2015,19600,Semi-Auto,30000,Diesel,200,47.1,2.0
 SQ5,2014,22200,Automatic,40000,Diesel,260,41.5,3.0
 A1,2016,11100,Manual,14502,Petrol,0,67.3,1.0
 A6,2017,16400,Semi-Auto,42118,Diesel,145,67.3,2.0
 A3,2016,16100,Semi-Auto,14510,Petrol,30,58.9,1.4
 A3,2016,11900,Manual,57000,Diesel,20,68.9,1.6
 A3,2016,14000,Semi-Auto,54425,Petrol,30,57.6,1.4
 A4,2014,12800,Manual,41921,Diesel,30,61.4,2.0
 A1,2016,11800,Manual,56603,Petrol,30,58.9,1.4
 A6,2013,13100,Manual,32412,Diesel,125,57.6,2.0
 SQ5,2014,19400,Automatic,69682,Diesel,260,41.5,3.0
 A3,2017,12000,Manual,36935,Diesel,145,70.6,1.6
 Q3,2015,13300,Manual,54890,Diesel,125,60.1,2.0
 Q3,2017,15850,Semi-Auto,48747,Petrol,150,47.9,1.4
 A1,2016,11000,Manual,29526,Petrol,0,67.3,1.0
 Q3,2015,15800,Manual,16375,Diesel,125,60.1,2.0
 A1,2014,11400,Semi-Auto,18954,Petrol,125,53.3,1.4
 Q3,2015,17100,Semi-Auto,30000,Diesel,160,51.4,2.0
 Q3,2016,16700,Manual,38564,Diesel,145,52.3,2.0
 A3,2016,14050,Semi-Auto,74904,Diesel,125,57.6,2.0
 Q2,2018,16200,Manual,30116,Petrol,145,55.4,1.0
 Q5,2016,19400,Semi-Auto,46557,Diesel,200,47.1,2.0
 A1,2016,12300,Manual,37874,Petrol,30,58.9,1.4
 A3,2017,10400,Manual,55000,Diesel,0,74.3,1.6
 A4,2017,13500,Manual,25000,Petrol,125,53.3,1.4
 A1,2016,11300,Manual,12650,Diesel,0,76.3,1.6
 A3,2018,19100,Manual,11396,Petrol,145,42.2,1.5
 A1,2017,11500,Manual,15421,Petrol,145,67.3,1.0
 Q3,2013,13700,Semi-Auto,40510,Diesel,200,47.9,2.0
 A1,2014,9200,Manual,53900,Petrol,20,60.1,1.4
 Q3,2017,18200,Semi-Auto,18476,Petrol,145,47.9,1.4
 A3,2017,17000,Manual,30804,Petrol,30,60.1,1.4
 A4,2018,17700,Manual,13811,Petrol,145,52.3,1.4
 Q3,2015,16200,Manual,46525,Diesel,160,49.6,2.0
 A3,2016,15300,Manual,25000,Diesel,20,65.7,2.0
 A1,2015,11300,Manual,24642,Petrol,30,55.4,1.4
 A3,2017,13800,Semi-Auto,32106,Diesel,145,74.3,1.6
 A3,2016,12900,Semi-Auto,30999,Diesel,30,64.2,2.0
 A1,2017,16700,Manual,9450,Petrol,145,70.6,1.4
 Q3,2016,15700,Manual,52074,Diesel,145,56.5,2.0
 A3,2014,17450,Semi-Auto,51541,Petrol,200,40.9,2.0
 Q3,2017,19200,Manual,16000,Diesel,145,56.5,2.0
 Q3,2016,16200,Semi-Auto,16813,Petrol,145,47.9,1.4
 A1,2017,11300,Manual,36000,Petrol,145,55.4,1.4
 A5,2014,14800,Manual,33507,Diesel,30,61.4,2.0
 SQ5,2017,37700,Automatic,20000,Petrol,145,34.0,3.0
 A3,2016,14400,Manual,21732,Petrol,125,52.3,1.4
 Q3,2017,16600,Manual,28105,Diesel,30,62.8,2.0
 Q2,2017,20700,Manual,12889,Petrol,145,50.4,1.4
 A3,2016,14000,Manual,18725,Petrol,20,61.4,1.4
 A4,2016,13500,Manual,23212,Petrol,125,53.3,1.4
 A3,2016,17200,Automatic,42103,Diesel,125,57.6,2.0
 A4,2017,19000,Automatic,21218,Diesel,30,65.7,2.0
 A4,2017,16800,Manual,37344,Diesel,30,62.8,2.0
 Q3,2017,17700,Automatic,28047,Petrol,145,47.9,1.4
 A3,2015,9800,Manual,40573,Diesel,0,74.3,1.6
 Q3,2016,19500,Automatic,19005,Diesel,150,51.4,2.0
 Q5,2017,27000,Automatic,22040,Diesel,150,55.4,2.0
 A3,2016,12000,Manual,30590,Petrol,30,56.5,0.0
 Q3,2015,18500,Automatic,26240,Diesel,160,50.4,2.0
 A1,2016,11000,Manual,35002,Petrol,30,57.6,1.4
 A3,2017,14000,Automatic,47098,Diesel,145,70.6,1.6
 A1,2013,9000,Manual,49826,Petrol,30,55.4,1.2
 A1,2016,13000,Manual,35981,Petrol,30,55.4,1.4
 A1,2017,14300,Manual,16340,Petrol,145,55.4,1.4
 Q3,2016,17500,Manual,24168,Diesel,160,49.6,2.0
 A1,2015,12800,Manual,36921,Petrol,30,58.9,1.4
 A1,2017,11800,Manual,32596,Petrol,150,57.6,1.4
 A3,2016,15200,Manual,33638,Diesel,20,65.7,2.0
 A1,2017,13200,Manual,22300,Diesel,145,76.3,1.6
 A1,2017,15800,Manual,23785,Petrol,145,70.6,1.4
 A3,2017,13700,Manual,13510,Petrol,145,61.4,1.4
 A1,2016,10995,Manual,36120,Diesel,0,76.3,1.6
 A1,2017,11495,Manual,27626,Petrol,150,67.3,1.0
 A3,2015,13800,Manual,49359,Diesel,20,67.3,2.0
 TT,2017,27000,Automatic,9610,Petrol,145,41.5,2.0
 A1,2017,11300,Manual,15144,Petrol,0,67.3,1.0
 A3,2017,16000,Manual,11032,Petrol,150,55.4,1.5
 A1,2018,14450,Manual,4552,Petrol,150,55.4,1.4
 A1,2015,12800,Automatic,34076,Diesel,0,76.3,1.6
 Q2,2017,16300,Manual,24756,Petrol,125,52.3,1.4
 RS6,2016,49500,Automatic,41854,Petrol,325,29.4,4.0
 TT,2016,16500,Manual,42164,Diesel,30,62.8,2.0
 A3,2016,13500,Manual,44457,Diesel,30,68.9,1.6
 A1,2016,10500,Manual,41816,Petrol,0,67.3,1.0
 A4,2018,22300,Automatic,32389,Diesel,150,61.4,2.0
 A4,2016,15500,Manual,36867,Diesel,20,68.9,2.0
 TT,2016,17500,Manual,19542,Diesel,30,62.8,2.0
 A1,2016,15700,Manual,14390,Petrol,30,56.5,1.4
 A3,2015,12200,Manual,13842,Diesel,20,72.4,1.6
 Q3,2017,19600,Manual,23994,Petrol,145,49.6,1.4
 A3,2018,18500,Manual,23611,Petrol,145,60.1,1.0
 A4,2016,17200,Manual,30092,Diesel,30,64.2,2.0
 A4,2017,16000,Manual,33187,Diesel,20,70.6,2.0
 A4,2016,16000,Manual,28072,Diesel,20,70.6,2.0
 A1,2016,12900,Manual,27642,Petrol,30,56.5,1.4
 A4,2017,16000,Manual,30233,Diesel,145,72.4,2.0
 A4,2016,15800,Manual,45907,Diesel,30,64.2,2.0
 Q3,2016,17500,Automatic,45211,Diesel,145,51.4,2.0
 A3,2016,13000,Automatic,45188,Diesel,20,72.4,1.6
 Q3,2015,19500,Manual,20578,Diesel,160,49.6,2.0
 A3,2017,16400,Manual,19333,Petrol,20,60.1,1.4
 Q3,2016,18000,Manual,31731,Diesel,145,52.3,2.0
 A4,2016,16000,Manual,37655,Diesel,20,68.9,2.0
 A1,2016,11800,Manual,16133,Petrol,0,67.3,1.0
 A1,2015,10800,Manual,20048,Petrol,0,67.3,1.0
 TT,2017,19500,Manual,29924,Petrol,160,46.3,1.8
 A5,2015,17500,Manual,36496,Diesel,145,53.3,2.0
 A3,2017,15700,Manual,22889,Diesel,145,67.3,2.0
 A3,2017,16400,Manual,54181,Diesel,145,67.3,1.6
 A5,2016,17000,Automatic,38895,Diesel,125,58.9,2.0
 A1,2018,16700,Manual,17560,Petrol,145,54.3,1.4
 A4,2017,16500,Manual,25302,Diesel,145,74.3,2.0
 A3,2016,12500,Manual,26012,Petrol,20,61.4,1.4
 TT,2016,17000,Manual,36967,Diesel,30,61.4,2.0
 A3,2016,16800,Automatic,26059,Petrol,30,57.6,1.4
 Q5,2016,18800,Manual,44912,Diesel,205,47.9,2.0
 A3,2018,15000,Manual,22383,Petrol,150,60.1,1.0
 A1,2015,13000,Manual,32472,Petrol,30,55.4,1.4
 A3,2015,13700,Manual,41329,Diesel,20,68.9,1.6
 Q3,2017,21500,Automatic,25986,Diesel,165,51.4,2.0
 A3,2016,11500,Manual,29701,Petrol,20,62.8,1.4
 A1,2018,17000,Manual,10844,Petrol,150,70.6,1.4
 Q5,2019,32000,Automatic,5638,Diesel,145,38.2,2.0
 A4,2017,18300,Automatic,43528,Diesel,30,65.7,2.0
 A4,2018,16000,Manual,23541,Petrol,145,51.4,1.4
 TT,2017,27000,Automatic,27607,Petrol,200,40.9,0.0
 Q3,2014,13000,Automatic,38403,Diesel,200,47.9,2.0
 Q3,2017,16500,Manual,28065,Petrol,125,51.4,1.4
 Q3,2016,18300,Manual,32498,Diesel,150,52.3,2.0
 A3,2016,15300,Automatic,52775,Diesel,20,72.4,1.6
 A3,2017,14000,Manual,42235,Petrol,145,60.1,1.4
 A4,2018,17400,Manual,18000,Petrol,150,52.3,1.4
 A1,2015,9600,Manual,29544,Petrol,0,67.3,1.0
 A6,2016,13500,Automatic,94940,Diesel,30,61.4,2.0
 A3,2015,11295,Automatic,72260,Hybrid,0,176.6,1.4
 A7,2013,12000,Automatic,93080,Diesel,145,55.4,3.0
 A4,2014,7195,Manual,124460,Diesel,145,55.4,2.0
 A3,2014,11495,Automatic,60770,Diesel,30,64.2,2.0
 A3,2015,7295,Manual,108950,Diesel,20,68.9,2.0
 A3,2015,10000,Manual,99280,Diesel,20,67.3,2.0
 TT,2015,13500,Manual,64850,Petrol,145,47.9,2.0
 A4,2014,11295,Automatic,107200,Diesel,200,47.9,3.0
 A4,2014,8795,Manual,104290,Diesel,125,60.1,2.0
 A5,2014,14000,Manual,53460,Diesel,30,60.1,2.0
 A3,2015,8195,Manual,100000,Diesel,20,68.9,2.0
 A5,2015,11795,Manual,90430,Diesel,145,55.4,2.0
 A4,2016,13500,Manual,76890,Diesel,30,67.3,2.0
 A3,2014,9795,Manual,93060,Diesel,20,67.3,2.0
 A3,2017,13000,Automatic,97530,Diesel,20,72.4,1.6
 A5,2014,11795,Manual,60670,Diesel,145,55.4,2.0
